Gen	t_n31	t_n32	t_n33	t_n34	t_n35	t_n36	t_n37	t_n38	t_n39	t_n40	t_n41	t_n42	t_n43	t_n44	t_n45	t_n46	t_n47	t_n48	t_n49	t_n50	t_n51	t_n52	t_n53	t_n54	t_n55	t_n56	t_n57	t_n58	t_n59	mu	sigma2	lnL
1355	39.0217497	27.8475632	23.5078892	21.7322248	12.9216685	16.9424006	21.3092001	37.9121239	23.8223836	15.7661038	13.8176242	9.2509611	33.0748841	32.4433885	26.2753807	21.5051506	11.3435962	10.3670860	20.1664381	15.0256684	31.0317995	30.3285412	25.1773071	14.0392663	20.4369978	8.0627332	15.2404683	13.7530446	23.0760218	0.0147524	0.0196482	-37.772
1360	40.2466558	27.8475632	22.4930852	21.5508684	13.6409408	16.9424006	20.2798110	38.0754897	21.7486667	15.4709596	13.2217241	10.4283946	33.5208129	31.8301110	25.9025696	22.9948632	11.3435962	9.5309584	18.8783206	15.3041191	29.2477352	28.5788357	25.9651723	18.1344854	19.1654729	6.5994851	15.2404683	12.2742478	23.6940757	0.0147524	0.0155297	-23.348
1365	41.9028831	27.5395771	22.7941124	21.5508684	13.2944609	18.0557499	20.2798110	38.1707748	22.3564156	15.3373027	12.3785745	9.3469952	34.3436382	31.7429993	25.1017161	22.9948632	12.5930819	9.8843802	20.4325196	17.4376717	29.7453711	28.4439491	24.5565650	14.5161774	19.9143756	8.7011961	14.1934886	11.4813567	25.5976621	0.0143744	0.0289018	-33.883
1370	41.9028831	30.5431240	23.7863143	21.8335405	14.1920129	17.0919754	21.1533400	40.0285381	21.6897228	14.7134973	11.8707045	7.9380211	34.3436382	31.0708778	25.4363877	21.2257443	12.0965606	10.4811452	18.1538859	17.3930060	29.7453711	28.4858116	24.5565650	15.8242616	18.5363573	8.4120307	13.1675988	11.5168197	24.8651102	0.0144318	0.0251681	-28.123
1375	39.3836524	27.7595648	23.7863143	22.0234661	15.2525573	17.5289021	20.6552937	38.8193726	21.0001738	15.1713583	11.4132073	7.9380211	34.2975040	32.1149964	24.2326770	21.2257443	12.0965606	10.4811452	16.4490976	15.9206759	29.3549755	29.2567307	24.7838769	13.8849648	19.9803424	9.5038977	14.6665203	13.1297111	23.5669042	0.0147220	0.0311539	-26.330
1380	40.4069084	28.6372992	22.3660027	21.3942656	15.2525573	16.4834868	20.8918221	37.9678288	20.8492970	15.0467045	13.0761636	7.9380211	33.1161949	32.6151393	23.0633282	20.2251586	12.0965606	8.7944393	17.6345648	15.9206759	30.6801151	29.4842083	24.7838769	15.4567206	18.9848017	8.0634927	14.6665203	13.0481031	23.5669042	0.0142030	0.0384179	-21.922
1385	40.4069084	28.2476717	23.1483494	21.3942656	14.3604901	17.1994604	21.2511125	39.2613653	20.8492970	15.0328698	13.0761636	8.8576821	32.7413480	31.2897463	23.0701496	20.2251586	10.2518717	9.7051997	17.6345648	14.3490203	29.1839633	28.3421964	24.7838769	15.6087210	20.1467861	9.7837245	14.6665203	12.2916176	22.0934863	0.0140071	0.0244765	-19.567
1390	39.7938400	27.2219757	22.3108832	21.1334203	14.4725108	17.7135058	19.5870793	37.5903689	20.8492970	15.1793953	13.8084767	8.8576821	33.0944538	31.4941771	23.7674475	20.8559593	10.3245779	8.4228882	19.0074678	16.3391264	28.8219213	28.3421964	25.5364207	15.6087210	19.1714797	9.0449073	14.9469455	13.2397793	21.5022886	0.0145166	0.0256315	-24.286
1395	38.0143315	25.9993970	22.8211339	21.8489930	15.6862863	17.8803913	20.1994329	36.8189483	22.1754772	15.7456922	12.5335906	8.8576821	32.5528330	31.4941771	25.7471278	21.7558033	9.0654304	8.5328720	19.0074678	16.3391264	29.6100612	28.7616500	26.4077038	16.6568965	17.5979721	9.0449073	14.9469455	13.2397793	23.7648068	0.0152847	0.0256315	-22.470
1400	38.9812738	29.3252851	22.8211339	20.6264403	13.5915496	17.6760850	21.4251928	35.9819256	22.1754772	15.0470765	13.3322203	8.7132221	32.5314726	31.3154502	24.7718105	21.7558033	11.4864961	9.7487526	19.0074678	16.7749255	29.3595463	28.7616500	24.2587662	13.5886577	18.0648699	8.0939948	14.9469455	13.6050447	25.4192762	0.0147776	0.0152951	-23.281
1405	38.8188428	27.1788307	22.8211339	22.1776786	14.5577281	16.8397803	18.9544167	36.6363092	24.5202990	13.0201161	14.7857995	8.5401043	32.5314726	31.4391020	25.3080504	22.7288527	10.4308974	9.6278636	20.6489289	19.0054782	29.5095101	28.6765630	25.5750268	15.9785935	18.0648699	8.0939948	15.1561750	13.3832349	23.4927028	0.0146744	0.0152951	-23.475
1410	39.8022359	27.8488800	23.7317636	21.9130128	15.4631585	17.4876423	21.5696228	37.9382185	23.4792059	16.2590279	14.8416669	7.9444762	33.0759713	31.4391020	24.7726788	22.7288527	11.3161451	9.7413381	18.8151628	16.7690840	29.5095101	29.0160881	23.9322698	14.4400908	18.9615284	8.4650805	14.5824736	11.5554542	23.4927028	0.0151154	0.0198822	-25.679
1415	39.8022359	27.2445408	23.7317636	22.3991176	14.3798102	18.1970553	22.0183743	37.9382185	22.8496640	16.9330113	13.6900497	10.0084332	32.8275043	32.2472314	25.6112211	22.7016852	11.3161451	9.7413381	20.0144268	15.2612355	28.5034265	27.2101403	24.5070417	12.2895220	19.4369857	8.4650805	14.5824736	12.5710416	25.5540451	0.0149959	0.0198822	-31.939
1420	38.1068124	29.6124464	23.7317636	22.2919888	14.3798102	18.1970553	21.7653625	36.2927079	22.8496640	16.6850249	14.1881326	9.1511160	33.8364337	32.2281956	25.0377580	22.7016852	12.8402674	10.9071031	20.6873359	16.9439398	29.6227470	27.2101403	22.8520093	14.7900543	17.7059252	8.4325522	13.1788048	11.7493227	25.5540451	0.0145929	0.0359637	-31.103
1425	39.3664901	28.0583754	23.7317636	21.7693629	14.8571768	19.3501372	20.7625462	37.4123828	23.1183822	16.3606584	12.4218997	9.1225953	34.1025273	32.9377506	26.2575306	22.7016852	10.4910598	9.6015173	19.5594844	18.8807506	30.7158867	29.7354397	24.0939745	16.3782052	19.9933766	9.0919829	14.1823311	12.4377159	26.1396516	0.0143093	0.0175575	-24.349
1430	41.1185679	27.8090296	23.5952680	22.9978988	11.9790431	17.9176571	22.6326031	37.4123828	21.4939618	15.3303755	12.6736612	8.5689053	34.2382188	32.4174702	26.3894765	24.1698113	11.8367245	9.8983925	19.5594844	18.5974565	30.4893362	28.9210758	24.6207298	16.3782052	20.1718622	7.3177670	14.8923622	12.4377159	24.2483284	0.0142691	0.0256753	-28.498
1435	42.5654005	29.5285731	23.9748608	22.0505498	13.8895017	16.6109166	20.5728849	37.4123828	21.2260736	14.8501674	12.6962666	8.5689053	34.2382188	32.3475256	25.2185125	21.8033210	11.8367245	10.3431121	19.5594844	16.2582221	30.4917080	30.1931293	24.9224345	15.0747807	19.6515999	7.3960827	15.2086695	13.0859653	25.4181396	0.0142563	0.0162946	-24.390
1440	42.3494741	29.5285731	23.9748608	22.0505498	15.3585016	17.7068176	22.5203092	36.6062318	22.5164471	14.8501674	13.2335599	8.5689053	34.4240155	33.3403971	26.6939737	22.5576573	12.2639145	10.9912670	19.0934636	17.2818265	31.6946787	30.1080326	24.9224345	15.0747807	18.8199588	7.8098348	16.5628938	14.3703935	26.8272111	0.0146004	0.0107410	-23.238
1445	40.9909437	31.4173114	23.9748608	22.0505498	13.7681465	18.1430863	22.2316685	38.1135400	22.5164471	14.9160107	14.1964013	9.5638323	34.5322206	34.0087280	26.7947328	22.5576573	12.2639145	10.9912670	19.8714881	17.2501843	31.9623138	31.3894043	26.7209065	15.0550929	19.1193333	8.4594374	16.2417556	14.3703935	24.6566396	0.0145935	0.0107410	-24.801
1450	38.6531906	28.6649134	23.9748608	22.3206354	13.8820866	16.9804378	21.2585013	37.6692926	21.5506502	14.4954125	13.3939399	9.5638323	34.8685650	33.9431946	25.7809054	21.7256820	11.3928913	9.1923583	19.8714881	18.7869026	30.5929047	30.1895762	25.7687518	16.5562363	19.1193333	8.9591107	15.4905490	12.0037057	25.4238101	0.0144348	0.0120306	-31.213
1455	39.6953528	28.7393671	23.9748608	20.9883657	13.9405985	16.9804378	22.1761328	37.6692926	22.0730190	16.0866592	12.0371675	9.5638323	34.8404344	33.3018107	25.6480473	21.0417453	11.3928913	10.0407024	18.7133823	17.1950248	31.2044150	29.2830736	24.3194724	15.8049400	18.0849993	8.9591107	14.9285474	12.9299202	25.4345598	0.0147358	0.0120306	-28.285
1460	41.0634721	28.9675974	23.9748608	22.0962807	14.9754951	17.7563467	23.2619883	37.6692926	22.2035112	16.6419572	11.8324974	8.4172891	34.8404344	33.1744464	23.7110188	20.9623148	11.3928913	10.1557407	18.7133823	18.3673351	30.8322685	29.1543371	27.6795077	17.0546077	18.0849993	10.0159728	15.8408123	14.5717646	24.3297522	0.0144715	0.0120306	-27.327
1465	39.6471201	29.9818830	25.2109191	24.3652272	14.0236947	17.8453024	23.2649575	39.3459086	21.3362786	16.4514661	13.2178990	8.4172891	34.8404344	33.2132644	25.3323591	21.1640457	11.1374715	10.4067214	18.0556671	16.6949197	31.6391423	30.7451919	27.6795077	16.1590757	18.9638615	8.7891165	15.6231743	13.4007105	26.2381503	0.0144715	0.0120306	-27.476
1470	41.5060917	29.3457564	25.2109191	22.8874320	14.7091314	19.3723902	20.4097604	39.6163564	23.3874585	16.0801443	14.2610753	10.2966708	36.0782079	34.2032253	25.7142551	22.3727721	12.1630869	10.4067214	19.3137257	17.1109415	31.9385556	29.7378635	25.6156744	15.1285644	19.7721277	7.5689283	16.1939819	12.7604288	26.0033540	0.0139619	0.0191206	-31.047
1475	39.5311987	30.5072537	25.2109191	22.4566874	14.7091314	20.2874732	23.0534202	35.9369496	22.1925693	16.4243986	14.1523954	9.1607484	34.0652043	32.9485315	26.2048216	22.3604099	12.2498790	9.9509141	17.5505955	17.8257884	31.6868812	29.0034171	23.8576547	15.5617411	20.0527849	7.9678731	15.4207095	12.7604288	24.1222777	0.0144793	0.0191206	-40.922
1480	40.9360225	32.5217102	25.2109191	23.9954822	16.5404326	17.4016780	21.4530755	36.9996101	22.3152248	16.4243986	14.1523954	10.1515280	34.0652043	33.1227785	25.0398305	21.1323503	11.1189703	8.7552258	17.5505955	15.8510223	29.6416531	28.0532611	25.2208301	17.3112164	18.3763595	8.5684464	14.7559916	12.7908296	24.1222777	0.0138865	0.0236057	-14.908
1485	40.0685387	31.4158351	24.5688438	21.7610853	15.4205337	18.1723373	20.6220273	36.9996101	21.6823164	15.8877299	13.6355071	9.1013664	34.8597140	33.1227785	25.6807905	21.8174209	11.1189703	8.6337195	18.0529927	18.0304843	29.9499969	29.6599374	23.9464249	15.2113539	20.7871129	9.1938028	15.8832713	13.9235630	25.8869375	0.0142565	0.0236057	-24.011
1490	41.0417367	32.4439379	23.9512933	21.7610853	13.8664716	18.1723373	21.6574928	36.9996101	24.3432720	18.3922972	15.5596672	9.1013664	34.1875349	33.1227785	25.6980160	21.8174209	11.6948550	8.6337195	19.4043779	16.1434483	29.9499969	28.7260460	25.4698477	17.5839165	21.6883226	8.8344818	14.7381831	12.9234774	24.9473177	0.0142565	0.0236057	-25.538
1495	41.0417367	31.2096027	23.9512933	22.8227531	14.5648720	20.5702612	19.8098331	36.9996101	22.4604252	15.7935515	13.8413309	10.5243357	33.3722397	32.4741863	25.2147142	21.8174209	10.0733633	8.6337195	20.0500857	16.1434483	30.8365481	28.6173945	25.4698477	13.7289054	19.6093567	8.8344818	14.2646046	11.8837283	25.2532297	0.0143096	0.0279710	-28.941
1500	40.0479818	30.4996535	23.0905882	22.1814145	15.0878942	17.3073733	19.8098331	36.9996101	22.6550065	15.5597343	13.3890970	9.1214831	34.1845297	33.3026013	24.2929588	20.1353264	11.0532688	9.9039728	17.2508998	17.9156248	30.7225960	28.6173945	23.5359149	15.1874631	17.6214539	8.0348341	15.5138053	12.5811408	26.8942166	0.0140417	0.0234681	-32.054
1505	40.5713531	32.0040923	24.2838669	22.1814145	14.3628772	16.3836463	19.0942994	36.9996101	22.6550065	17.4810034	14.7722165	8.8135690	34.7742001	32.4897394	24.1799422	20.6076712	12.1778149	11.0383047	17.2508998	17.7540499	29.4561683	28.6173945	26.0195180	17.3352041	18.4501864	8.1246417	14.6853140	12.1644912	25.1158509	0.0144573	0.0264983	-25.934
1510	40.8145335	29.8787315	22.9863372	21.6931908	15.4450902	16.3399168	20.2355392	39.3869142	22.6550065	15.3034413	12.9822676	8.5916946	33.6553398	32.7669001	23.6829904	19.5789237	11.2857483	9.9785174	17.6516181	15.9496158	30.2231539	29.6219180	25.1712447	14.5074560	17.9629775	7.8222821	14.6853140	12.7002737	24.4060082	0.0142837	0.0264983	-24.112
1515	42.1928672	29.9332774	22.7031725	21.0586009	13.8090438	17.1910879	21.1706484	36.2269186	20.1873391	16.4105650	12.1011409	8.5916946	33.1535979	32.0997101	23.1358194	19.4326281	11.2857483	8.6064569	17.8437254	17.2728474	30.2231539	28.2942535	24.3375512	13.8234723	17.4401366	9.5968158	14.6505777	12.7857696	23.3908518	0.0146625	0.0284299	-30.581
1520	39.0361595	27.6728544	21.4703697	20.2413446	12.6881890	16.2523133	19.8207814	37.2011770	20.2240360	15.1949266	11.7866858	8.6493429	33.5511886	31.8900509	23.7033207	20.7351883	10.7139204	9.1845694	18.0938717	17.2728474	30.2231539	28.7197566	25.5173960	14.9939687	18.1836398	8.5651878	13.2871161	9.9518607	25.7259502	0.0153449	0.0315619	-25.799
1525	40.3758262	27.9625646	21.4703697	21.0185934	14.2322590	17.3852304	18.7938867	37.2011770	20.2240360	16.3993977	12.8572916	8.8681273	35.5732538	31.8900509	26.3205458	22.1578411	12.1948363	9.9534939	17.5973701	16.7950859	29.9635723	29.3710180	24.1644748	16.2253547	17.5069657	9.5782936	12.7513573	10.1270182	25.0217681	0.0152768	0.0185571	-30.224
1530	38.3921865	29.9903069	22.4892354	19.4217468	14.6811499	16.2724751	20.3387921	35.9721447	20.2240360	14.6765694	13.0016284	8.0359742	33.7785726	32.3110498	25.2275174	22.6631779	11.8910197	9.9534939	20.8407355	15.2539911	29.9635723	28.5951337	23.6738866	15.9761383	19.0297086	9.5420994	14.7437907	12.3022022	25.0217681	0.0153148	0.0250402	-24.662
1535	39.3106675	30.3864147	22.4892354	20.9869704	12.6941627	16.2724751	21.5017363	38.2555924	20.2240360	14.4036588	12.4001066	6.5044150	33.7246406	32.5304403	25.8259012	22.4527940	11.8910197	9.0787980	19.7950936	17.6594863	30.4469323	29.8561792	25.1861029	17.2024986	18.1690018	8.8187159	15.0875075	13.8286639	24.2572180	0.0144216	0.0295957	-24.695
1540	38.4448043	29.8769406	23.1875854	21.8127860	14.3038129	17.2458966	21.0990564	37.3176425	21.4657279	14.4036588	13.0705851	8.6999584	33.7996313	32.5304403	24.3627404	21.7991799	11.8944304	9.0787980	17.5636721	17.9292346	30.4469323	29.8561792	25.5947689	17.5543612	18.8207001	8.8187159	15.0875075	13.0194451	26.3483425	0.0146322	0.0160365	-20.891
1545	39.3526029	27.9603340	22.9931428	21.9732326	15.2855549	18.0299832	21.2607553	36.8882597	20.3268461	16.5208714	11.9246278	8.6249201	33.7996313	31.8119025	24.2856873	20.3584686	10.2278881	8.4011434	16.7089370	15.1736185	30.3652415	29.8561792	25.5947689	16.5251164	19.6912443	8.6367795	16.2008355	14.4160420	26.3483425	0.0146022	0.0185887	-26.779
1550	38.5215664	29.2398475	22.9931428	21.9702942	15.2855549	16.2967641	21.3312570	37.3472958	21.0866663	15.0605433	12.5307589	8.6249201	33.9089021	32.4186218	24.8559342	21.8889256	10.2278881	8.0957090	19.1027979	16.0910876	30.3073854	29.5337378	25.6116681	14.9153008	20.2495243	7.8338254	14.7943868	13.3885935	25.4011997	0.0146865	0.0194050	-24.577
1555	41.3359031	27.6765379	22.6703745	21.3213200	13.2152504	18.3447877	20.7495271	37.3472958	21.0866663	14.6170745	12.9175242	9.2053607	33.7694248	32.4186218	24.3723271	21.2737002	9.1348341	8.0957090	17.7378639	15.4734491	31.3519560	30.5117040	26.6220190	15.1593003	17.7788480	7.8338254	14.9618154	13.3885935	27.0787942	0.0146865	0.0088802	-34.324
1560	39.9679820	29.3260136	24.4335409	22.6813529	14.4845083	20.1048791	21.8438566	37.9437260	20.4453869	16.4066535	13.3187630	8.3639736	32.9340890	32.5784653	24.0606210	20.2937836	11.6505923	10.0372437	18.7383952	15.1723839	31.2065733	30.1619478	24.4086499	15.1593003	18.4233263	7.8338254	14.9618154	14.1259764	25.7329005	0.0142204	0.0125948	-32.904
1565	39.9679820	28.5437775	24.4335409	22.6856585	13.1679424	19.2625408	21.8438566	38.6111821	23.0229774	15.4819769	13.7199928	9.6235520	33.8498618	33.3140754	25.2206724	20.8855966	11.6515539	9.0643190	18.3652180	17.1453761	31.6042362	29.9779429	26.1372803	14.0406808	19.0466107	7.8338254	14.9618154	13.1480030	27.6683677	0.0145679	0.0114203	-28.229
1570	41.4499786	30.2483657	24.4335409	21.4354089	16.2519273	18.4381220	22.2521187	38.9023957	20.4388295	15.2318093	14.3018158	9.6235520	34.9226469	33.2562933	26.2046458	21.4289783	10.0200615	8.5939724	17.4450780	19.3214888	30.0239281	29.9779429	25.0236949	15.8231222	18.5468217	7.5704239	14.9618154	14.0039244	25.6774915	0.0145679	0.0189374	-26.451
1575	40.2596795	29.0833837	23.6148812	22.3574799	15.8366594	18.4381220	18.5564557	35.4251071	22.1113305	15.7639114	14.4404366	9.6235520	33.2106634	32.6737538	26.2537984	20.8562644	11.0043295	9.9399613	18.2409873	18.6984347	31.4235063	29.9779429	27.1791839	15.3902233	18.6906370	8.4933337	14.9618154	13.8884056	25.6774915	0.0144299	0.0189374	-21.417
1580	41.6627786	29.0833837	24.3447769	22.3574799	15.8366594	16.2275468	21.1330459	38.1832170	22.1113305	17.1528991	13.0075047	8.6645297	33.6024704	32.7027921	25.3648593	21.9949542	10.6198641	8.7736936	18.6794273	17.6332914	30.4868383	29.9779429	27.1791839	15.3902233	18.6906370	8.4933337	14.0761473	13.2735869	23.7968300	0.0142356	0.0132989	-27.886
1585	39.9933483	30.3977290	23.6167859	21.4937359	13.8806244	17.5642127	21.1330459	38.1832170	21.2387833	16.1506668	13.5667968	9.5279011	33.6024704	32.3507622	24.6687305	22.1313328	10.6735675	8.7736936	18.4477327	18.3849156	30.2107348	29.2998991	26.1230892	15.2873574	18.3517696	7.7891367	14.6782135	13.2735869	23.7894960	0.0144635	0.0109316	-17.759
1590	41.2950100	29.4663059	23.6167859	22.5750219	14.5360322	18.7834136	19.2822902	40.6738503	22.6703396	16.0524363	14.5938321	9.7361031	35.1302686	32.3507622	25.0398333	20.9838487	10.6735675	9.5463892	17.0427724	17.1146583	30.2107348	28.9392693	27.3891646	15.2873574	18.9867434	7.7891367	14.4635095	13.5415297	23.6097334	0.0144635	0.0162187	-28.646
1595	42.6286369	29.5758545	24.0875416	22.9396069	12.4478453	18.7834136	21.4517130	39.3112131	23.3284489	15.2427427	13.7863134	9.6051800	33.1008197	31.8391573	24.4955897	21.8191790	12.2288451	10.5808608	17.0427724	17.1146583	29.7003973	28.6611333	24.4489097	13.5652379	17.6241104	6.9914987	15.0545976	13.0403911	25.4979418	0.0141470	0.0312570	-23.808
1600	41.2778890	29.5861348	23.5415160	22.1427118	12.8104367	18.7834136	21.7745415	37.5529764	23.3284489	17.0853565	13.4282800	9.6051800	32.9573714	31.5785619	24.8694680	21.8191790	12.2288451	9.7383774	18.3354986	17.1146583	30.0041049	28.5744989	25.7145462	15.4250009	18.4662942	8.5530336	14.8907652	13.2822708	25.6435909	0.0148367	0.0312570	-25.397
1605	42.4644223	31.1245908	23.2454907	20.6143574	15.1925273	16.0485332	17.8516712	37.6420483	24.2479388	18.7775734	14.5377763	9.4899230	32.6472836	31.4714979	23.9158192	21.3116389	11.5478156	9.5527268	19.7151782	17.1146583	30.6873302	29.7519694	23.4411337	12.6428038	19.9036561	8.5530336	15.3492088	13.2822708	23.9217137	0.0151273	0.0312570	-33.662
1610	42.4644223	29.2318224	22.1033467	20.3893847	15.4594813	16.7345538	19.8438291	37.1092532	22.4025177	18.3364093	13.5362429	9.4899230	33.5040282	32.9919871	24.8592246	21.3116389	10.8673452	9.6482195	19.1715112	17.1146583	30.9098757	29.2146633	25.5256195	15.7115943	19.7914339	7.1227380	17.0903277	13.4926739	25.7207992	0.0144115	0.0223417	-27.234
1615	40.0241182	29.2318224	22.8331580	20.9130266	13.7441351	17.4059342	21.1032593	35.1769808	20.6372213	16.4821890	12.2603685	8.4319193	32.5840826	31.0299040	25.9955974	23.1640846	10.1151281	8.6743113	19.1715112	17.0081512	29.6554055	29.2146633	23.6732213	14.8513064	21.1391545	8.4627791	17.0903277	15.7835150	25.9826955	0.0146423	0.0204247	-36.632
1620	37.2923277	27.2190455	22.0019774	20.5452324	15.3122853	17.4770167	20.6783993	35.1769808	21.5732474	17.2477147	14.2786060	8.4319193	32.2625355	31.8847446	25.2900737	21.1913751	10.1151281	8.8531821	18.4864608	17.7218168	30.5957627	29.1275163	24.6722939	16.3124342	20.7840691	8.4627791	17.0903277	14.2369538	25.9826955	0.0145836	0.0257212	-24.487
1625	39.5068784	28.7986572	24.1004751	22.9379124	14.8524366	18.4343992	20.6783993	35.5413581	21.5732474	16.1161067	12.8267805	7.7412558	32.9789165	31.6786619	24.9133749	21.1913751	10.8444519	9.0960870	18.9565127	16.5557416	28.9703632	28.8820189	26.4783505	16.8726045	19.3275477	9.2451372	15.8816713	12.2465662	21.0073480	0.0150412	0.0184074	-26.107
1630	37.5599862	28.7986572	24.1004751	22.3753201	11.7436188	18.2643231	20.6783993	35.3350357	20.3323877	15.0981843	12.0123664	8.3489089	32.9789165	32.1661868	24.3468698	21.1913751	10.8444519	9.0960870	17.6779968	16.4304283	29.3976895	27.0238260	23.2383604	16.8726045	19.1084129	8.5575887	15.0847114	12.5334590	20.3472058	0.0150412	0.0284396	-35.123
1635	39.0275623	30.3960172	21.6474293	20.0933002	13.2083589	15.5915051	20.0489849	35.3350357	20.3323877	13.6754729	11.6235781	7.3975001	33.3026875	30.7994759	23.7381575	21.0740984	11.1179672	10.3358835	17.6779968	14.0419840	29.8346798	28.9829153	24.8921534	15.3756482	17.8236388	8.5575887	12.4149692	11.6916503	20.3472058	0.0142888	0.0284396	-31.723
1640	39.0275623	29.0217165	23.3972659	20.3908377	14.1636759	15.5915051	21.2565926	37.3743005	19.8920283	13.6754729	12.9651983	8.6305537	33.3026875	31.5185936	24.7833734	22.5703105	11.1860653	9.7790146	19.3443581	15.7675113	29.8561915	29.3004182	23.3221845	15.3756482	16.7259427	8.5575887	12.3377472	11.0871597	26.3275999	0.0157637	0.0177126	-20.598
